Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,aod550,duaod550,ssaod550,suaod550,bcaod550,omaod550,tcno2,tcso2,gtco3,tcco,aod550_lag1,duaod550_lag1,ssaod550_lag1,suaod550_lag1,bcaod550_lag1,omaod550_lag1,tcno2_lag1,tcso2_lag1,gtco3_lag1,tcco_lag1,aod550_anom,duaod550_anom,ssaod550_anom,suaod550_anom,bcaod550_anom,omaod550_anom,tcno2_anom,tcso2_anom,gtco3_anom,tcco_anom
-30.679722,26.7125,63.127,160.4,25,0.040167198,0.003874568,0.000897029,0.02334563,0.001117522,0.010932379,3.7331822e-06,7.1014097e-06,0.005848954,0.000522148,0.053822428,0.005198209,0.002328455,0.020372938,0.003786928,0.022135936,4.9038636e-06,8.239472e-06,0.006191674,0.000605559,-0.012560532,-0.003958344,2.5529705e-05,-0.002128322,-0.001129202,-0.005370189,-1.71E-07,-4.78E-08,-2.75E-05,-0.000101058
-31.436944,20.474722,114.017,302,10,0.040407762,0.016849568,0.001909495,0.004657414,0.002178663,0.014812619,9.981898e-07,4.6695146e-07,0.005898675,0.000515354,0.052366614,0.012653175,0.006663081,0.008641254,0.002970475,0.021438725,1.2539048e-06,5.241555e-07,0.00576117,0.000532685,0.006639361,0.001938183,0.000236628,0.000431845,0.000477386,0.003555276,-1.73E-08,-1.15E-08,-1.37E-05,-1.41E-05
-31.394444,20.947222,169.782,1055,10,0.041088864,0.020029528,0.00172509,0.004261907,0.00189688,0.013175376,9.514027e-07,4.2059088e-07,0.005888935,0.000511239,0.04986785,0.013650741,0.012948854,0.005994044,0.00229649,0.014977887,1.1802372e-06,5.859011e-07,0.005590557,0.000500141,0,0,0,0,0,0,0,0,0,0
-29.161667,23.696389,115.544,283.6,34,0.020699102,0.012462278,0.000305032,0.003816081,0.000573587,0.003542349,1.1536231e-06,1.2833125e-06,0.005697123,0.000608501,0.037979152,0.007160689,0.000821795,0.013242941,0.002058084,0.014695786,1.3707534e-06,1.0558309e-06,0.005971046,0.000613949,-0.015329465,0.001002883,-0.000362371,-0.008965075,-0.000317496,-0.006687257,-8.84E-08,1.11351596e-07,9.7383745e-06,-8.61E-06
-25.81048333,27.90955222,110.395,604,10,0.13517135,0.002324876,0.001196896,0.08356683,0.003704401,0.044378243,5.7643456e-06,1.002901e-05,0.005669502,0.000690143,0.19574228,0.001226957,0.001545429,0.11772071,0.005249037,0.07000006,5.4622187e-06,1.0395337e-05,0.005942546,0.000663489,-0.058399424,0.000536923,-0.001110477,-0.038070664,-0.001349747,-0.018405497,-6.72E-07,-1.37E-06,-3.05E-05,1.6426085e-05
-28.75,30.442778,49.74,169.1,10,0.1672488,0.004417119,0.008996681,0.09810285,0.00522928,0.050502904,2.6266516e-06,2.9640878e-06,0.005715489,0.000655718,0.18580182,0.001992847,0.003752682,0.10634002,0.006018251,0.06769799,2.3588393e-06,2.6665043e-06,0.005995985,0.000633132,0,0,0,0,0,0,0,0,0,0
-29.161667,30.629722,33.656,114.6,11,0.19214237,0.005080347,0.014569041,0.09392941,0.007880083,0.070683315,3.0365081e-06,3.1211812e-06,0.005744703,0.000686017,0.19903609,0.002079348,0.005338095,0.10092367,0.007404508,0.08329042,2.9230134e-06,2.8236195e-06,0.006012678,0.00067051,0,0,0,0,0,0,0,0,0,0
-29.033333,23.983333,137.203,774.39,35,0.020699102,0.012462278,0.000305032,0.003816081,0.000573587,0.003542349,1.1536231e-06,1.2833125e-06,0.005697123,0.000608501,0.041078895,0.021328298,0.000884938,0.003824357,0.002420896,0.01262055,1.5186824e-06,1.1769355e-06,0.00606839,0.000689118,-0.005326562,-0.002054681,-0.000177761,-0.001525031,-0.000122283,-0.001446659,1.0279382e-07,2.955993e-07,9.933952e-06,4.5088236e-06
-29.744167,29.905833,32.7,62.5,5,0.13598977,0.002427448,0.004368019,0.06659368,0.005445678,0.057154927,2.4563496e-06,3.0616834e-06,0.005707598,0.000637635,0.14182837,0.005829689,0.008840797,0.06751712,0.005175089,0.054465808,2.4854144e-06,2.69047e-06,0.005732775,0.000638441,-0.008809328,0.000257522,-0.00012939,0.0011096,-0.000972982,-0.009074155,-2.06E-07,3.4243953e-07,1.3905577e-05,-6.47E-06
-32.94583,18.33667,27.422,467,16,0.045545965,0.0027547,0.010437463,0.012960714,0.002474539,0.016918564,1.2760884e-06,7.8790674e-07,0.00580952,0.00056756,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
-27.671111,27.236944,164.845,407,13,0.054053783,0.003422352,0.001450861,0.024290804,0.001821932,0.023067836,3.2728176e-06,3.8219396e-06,0.005523496,0.000539954,0.13055763,0.003871289,0.001699936,0.078197315,0.002920447,0.043868683,3.593962e-06,5.9133604e-06,0.005635672,0.000610618,-0.016776197,0.000962444,-0.000179978,-0.013128318,-0.000152565,-0.004277831,-2.43E-07,-1.07E-06,-3.57E-05,-6.08E-07
-28.96362,19.15486,138.017,373.6,20,0.030195534,0.00964634,0.003366215,0.006167416,0.001215491,0.00980005,1.2095843e-06,6.108448e-07,0.005617577,0.000519273,0.036165506,0.02299377,0.000710444,0.005205986,0.000929664,0.006325605,9.536925e-07,4.291984e-07,0.005667946,0.000578262,-0.012188766,-0.000675303,-7.44E-05,-0.004697081,-0.000614857,-0.006127112,1.3579893e-08,7.555997e-08,3.2898504e-05,-4.62E-06
-26.45,28.085833,114.113,633,138,0.10619114,0.001311004,0.001364788,0.022933453,0.007502924,0.07307893,7.741055e-06,1.2456517e-05,0.005249038,0.000717838,0.15956114,0.00258205,0.002114656,0.05794748,0.007062447,0.08985472,6.787666e-06,1.46286775e-05,0.005330226,0.000686019,-0.023411274,1.3372628e-05,-0.0004543,-0.010580629,-0.000386428,-0.012003325,-2.96E-07,-4.69E-07,-0.000174605,1.9313593e-05
-33.818056,19.694722,30.694,361.2,24,0.07231513,0.004716639,0.031956606,0.008191437,0.002250584,0.025199793,1.9016275e-06,1.0180274e-06,0.005871407,0.000534465,0.0710341,0.003539995,0.01093159,0.01705258,0.004451562,0.035058305,1.9083545e-06,1.1985455e-06,0.005696566,0.00056797,-0.007212296,-0.001270606,0.005121026,-0.001496561,-0.000820508,-0.008745715,-5.71E-08,2.0296511e-08,-0.000144755,-1.53E-05
-34.065833,20.404167,33.735,503,25,0.08001208,0.005909572,0.024078198,0.012862932,0.003584555,0.03357666,1.8449444e-06,8.510752e-07,0.00600078,0.000596148,0.057251588,0.00045318,0.018721422,0.012652922,0.002455128,0.022968981,1.6120339e-06,8.41318e-07,0.005828517,0.000518582,0,0,0,0,0,0,0,0,0,0
-25.127778,27.628889,157.123,574,166,0.11947933,0.001241031,0.001778417,0.031144496,0.008041135,0.07727451,6.152416e-06,8.676033e-06,0.005367267,0.000762837,0.14030866,0.002363386,0.002248297,0.05057179,0.006011352,0.079113916,5.2871806e-06,1.0500961e-05,0.005332094,0.000739177,-0.002086327,-9.25E-05,-7.36E-05,0.001761999,-0.001050614,-0.002631359,-9.06E-07,-1.49E-06,-0.000185963,-6.10E-06
-25.20639,27.558,145.775,647,33,0.11947933,0.001241031,0.001778417,0.031144496,0.008041135,0.07727451,6.152416e-06,8.676033e-06,0.005367267,0.000762837,0.078763425,0.001015395,0.001399359,0.015230261,0.005369726,0.05574868,5.9180607e-06,7.721842e-06,0.005268152,0.000750459,-0.004419893,-8.32E-05,-9.28E-05,0.00144301,-0.001500109,-0.004186623,-8.51E-07,-1.18E-06,-0.000115252,-6.49E-06
-24.69514,27.40906,151.186,647,128,0.08730604,0.001077778,0.002156497,0.0295051,0.005886285,0.048680536,4.6080295e-06,7.4606496e-06,0.005351983,0.000712713,0.103228405,0.002362924,0.002333696,0.047340468,0.003992563,0.047198772,3.7406057e-06,9.121825e-06,0.005306828,0.000669366,0.006075002,-0.00014934,8.756528e-05,0.00476802,-0.000370988,0.001739927,-4.31E-07,-3.83E-07,-0.000183593,8.04232e-06
-23.658056,31.05,52.187,222.4,11,0.12151642,0.001498471,0.007599745,0.046102207,0.007824827,0.058491163,2.823379e-06,4.8019747e-06,0.005369854,0.000742675,0.09090434,0.001153573,0.00697772,0.029453468,0.006236447,0.047083214,2.954856e-06,3.801376e-06,0.005315544,0.000729516,0.011190705,0.000193028,0.000463066,0.008502081,-0.000297331,0.002329897,-4.23E-08,5.018305e-07,-0.000115633,1.6708102e-05
-28.747778,31.745833,85.582,360.2,13,0.18080038,0.004749253,0.012596265,0.05875631,0.011135791,0.093562745,4.137012e-06,6.607369e-06,0.00556623,0.000770896,0.13236235,0.001728586,0.01300793,0.05715129,0.005130567,0.05534402,2.9130588e-06,3.5418407e-06,0.005592262,0.000614127,0.014327809,0.001591493,-0.001507774,0.00436189,0.001253193,0.008628964,-6.95E-08,1.6194372e-07,-0.000112643,1.9145606e-05
-28.735556,29.820556,33.637,97.4,11,0.14114925,0.003221015,0.002917965,0.040271748,0.011408668,0.08332988,4.9677838e-06,6.847272e-06,0.005528231,0.000710612,0.12227589,0.002386202,0.002514803,0.07306589,0.003730945,0.04057811,2.7224496e-06,3.769987e-06,0.005670308,0.000615006,0.021405905,0.000848948,0.00028066,-0.001684628,0.003308434,0.018652521,-7.37E-07,-1.15E-06,-0.000192004,3.681064e-05
-29.380556,30.2775,21.973,90.7,17,0.17307,0.003296948,0.003633507,0.044609357,0.012910312,0.108620115,4.118928e-06,5.2239657e-06,0.005573847,0.00074794,0.08594398,0.001548408,0.004405232,0.028931875,0.004532872,0.046525676,2.865594e-06,2.6325133e-06,0.005554554,0.00057163,0.020103455,0.000781178,7.943506e-05,0.001237772,0.002384453,0.015620887,-5.40E-08,-1.65E-07,-0.000160982,3.4720404e-05
-26.861111,28.884722,74.988,425,94,0.11858384,0.00169254,0.0015684,0.058831256,0.006250975,0.050240718,1.131279e-05,2.2703603e-05,0.005391694,0.00063859,0.108930066,0.002913276,0.00237533,0.059783444,0.003433268,0.04042487,7.955478e-06,1.8239258e-05,0.005342046,0.000566198,-0.003709689,0.000150303,-0.000103198,-0.001394816,0.000110352,-0.002472289,-6.00E-07,-4.75E-07,-0.000124228,-7.11E-07
-26.98472222,26.63227778,176.961,871,160,0.10154088,0.002718794,0.001462024,0.032695655,0.006561758,0.05810281,6.7697074e-06,9.260751e-06,0.00542299,0.000681946,0.04818527,0.002444334,0.001469931,0.010962464,0.003735572,0.029572971,5.273087e-06,6.2560457e-06,0.005263741,0.000636042,0.016458027,0.000504665,-0.000345883,0.007249488,0.000556904,0.008492976,8.133584e-07,9.422847e-07,-0.000228519,3.5154517e-05
-27.398611,26.614722,229.629,782,104,0.09398238,0.003923609,0.001574394,0.03179017,0.005872511,0.0508217,5.9225576e-06,7.882593e-06,0.005477808,0.000657653,0.060928088,0.004218652,0.002075455,0.021316893,0.002682688,0.03063456,2.8400304e-06,4.670769e-06,0.005401485,0.00056646,0.012282491,0.001101034,-0.000400045,0.007302921,-9.34E-05,0.004371923,1.0197973e-06,1.2933106e-06,-0.000193019,3.5286066e-05
-27.671111,27.236944,136.634,354.7,20,0.09398238,0.003923609,0.001574394,0.03179017,0.005872511,0.0508217,5.9225576e-06,7.882593e-06,0.005477808,0.000657653,0.060928088,0.004218652,0.002075455,0.021316893,0.002682688,0.03063456,2.8400304e-06,4.670769e-06,0.005401485,0.00056646,0.014868818,0.000699141,-0.000259546,0.006915677,0.000536514,0.006977074,1.2469254e-06,1.9034346e-06,-0.000200076,3.573281e-05
-29.160278,26.573333,171.151,562,16,0.08144817,0.006439618,0.001902953,0.024671357,0.005318631,0.043115653,3.4798677e-06,4.4792314e-06,0.005581084,0.000610204,0.038214486,0.005642626,0.002648456,0.007980347,0.002817285,0.019125633,3.011824e-06,3.2570379e-06,0.005343202,0.000550113,-0.010091059,-0.000148179,-0.000393808,-0.003307093,-0.000721776,-0.005520187,2.0084053e-07,1.8346691e-07,-6.11E-06,5.500624e-08
-28.768056,20.720556,138.102,433,13,0.061785474,0.013288314,0.002704487,0.008038234,0.005337745,0.03241659,1.4348396e-06,8.26326e-07,0.005603003,0.000601044,0.037411314,0.019214708,0.000814501,0.006188836,0.001344318,0.009848967,9.774751e-07,5.536989e-07,0.005968557,0.000625025,0,0,0,0,0,0,0,0,0,0
-34.02861,22.22222,43.63,717,11,0.069106266,0.009264114,0.013920479,0.011867646,0.003643416,0.030410312,1.7434421e-06,8.2861067e-07,0.005906531,0.00058312,0.055165555,0.009177264,0.02106188,0.006706998,0.002047391,0.016171955,1.6430336e-06,7.869631e-07,0.005810036,0.000534521,-0.004853353,0.001593151,-0.003150271,-0.002736074,-3.82E-06,-0.000556527,2.5412874e-08,-1.96E-07,-0.000131291,1.3256562e-05
-34.075556,20.145556,18.916,269.3,10,0.08001208,0.005909572,0.024078198,0.012862932,0.003584555,0.03357666,1.8449444e-06,8.510752e-07,0.00600078,0.000596148,0.057251588,0.00045318,0.018721422,0.012652922,0.002455128,0.022968981,1.6120339e-06,8.41318e-07,0.005828517,0.000518582,0.008563221,0.002442451,-0.00319596,0.002416264,0.00077949,0.006120976,5.688878e-08,2.9386399e-08,-0.00027421,1.8043153e-05
-29.161667,23.696389,117.761,297.1,10,0.054534335,0.014002475,0.003114041,0.010329701,0.004466939,0.022621192,1.8494738e-06,2.4062504e-06,0.006051035,0.000567562,0.05978346,0.010423473,0.002008319,0.012257498,0.004660489,0.03043387,2.067185e-06,1.8929522e-06,0.005611151,0.000606656,-0.037927274,-0.003005535,-0.001024745,-0.002767277,-0.004338387,-0.02679133,3.8658413e-08,8.2400277e-07,-2.34E-05,-7.15E-05
-24.39619444,27.08983333,154.128,655,113,0.07406968,0.003267254,0.002313566,0.017061334,0.008223381,0.04320424,3.376007e-06,4.967338e-06,0.005747362,0.000664478,0.083519965,0.002501952,0.002055428,0.040061697,0.003286915,0.03561402,2.9498092e-06,7.466352e-06,0.005305302,0.000643069,-0.009984866,-0.000597796,5.4942444e-05,-0.006961435,0.000642994,-0.003123492,-1.19E-07,-3.69E-07,-1.46E-05,-1.31E-05
-28.404444,30.013056,30.785,164.1,11,0.1309103,0.003237472,0.002966467,0.042195898,0.011036109,0.07147429,5.3213435e-06,7.820365e-06,0.005895329,0.000655636,0.12773693,0.003970992,0.005673324,0.059976313,0.004306148,0.053810023,2.6479092e-06,3.1446677e-06,0.005640156,0.000608359,-0.014992788,-0.001411821,-0.000430428,-0.005237222,-0.000415048,-0.007498346,9.6923486e-08,3.661853e-07,-1.12E-06,-2.73E-05
-27.00222,28.76528,107.283,332.7,30,0.11823811,0.002828442,0.00176039,0.033847768,0.008828111,0.070973374,7.484912e-06,1.1860844e-05,0.00581339,0.000651042,0.11803149,0.001983358,0.001503464,0.04299261,0.007078008,0.0644741,8.689542e-06,1.35366345e-05,0.005404184,0.000671138,-0.025774628,-0.000745372,-0.000308572,-0.009420905,-0.002518567,-0.012781225,4.1927615e-07,7.364488e-07,-0.000111572,-6.10E-05
-27.02314,28.59389,75.801,266.2,22,0.11823811,0.002828442,0.00176039,0.033847768,0.008828111,0.070973374,7.484912e-06,1.1860844e-05,0.00581339,0.000651042,0.11803149,0.001983358,0.001503464,0.04299261,0.007078008,0.0644741,8.689542e-06,1.35366345e-05,0.005404184,0.000671138,-0.025774628,-0.000745372,-0.000308572,-0.009420905,-0.002518567,-0.012781225,4.1927615e-07,7.364488e-07,-0.000111572,-6.10E-05
-26.648056,27.089444,241.214,688,16,0.07793796,0.004295428,0.001721654,0.020618666,0.006474064,0.044828244,5.3128433e-06,7.639737e-06,0.005844569,0.000635457,0.04818527,0.002444334,0.001469931,0.010962464,0.003735572,0.029572971,5.273087e-06,6.2560457e-06,0.005263741,0.000636042,-0.024716102,-0.000536044,-0.000323514,-0.003820721,-0.003020318,-0.017015453,5.850561e-07,1.1365219e-06,-9.14E-05,-5.47E-05
-26.970278,27.211111,84.71,485,109,0.07793796,0.004295428,0.001721654,0.020618666,0.006474064,0.044828244,5.3128433e-06,7.639737e-06,0.005844569,0.000635457,0.04818527,0.002444334,0.001469931,0.010962464,0.003735572,0.029572971,5.273087e-06,6.2560457e-06,0.005263741,0.000636042,-0.02827575,-6.18E-05,-0.000161048,-0.005250132,-0.003576931,-0.019225746,6.760624e-07,1.18548e-06,-4.86E-05,-7.25E-05
-26.880278,26.965,224.737,767,193,0.07793796,0.004295428,0.001721654,0.020618666,0.006474064,0.044828244,5.3128433e-06,7.639737e-06,0.005844569,0.000635457,0.04818527,0.002444334,0.001469931,0.010962464,0.003735572,0.029572971,5.273087e-06,6.2560457e-06,0.005263741,0.000636042,-0.02827575,-6.18E-05,-0.000161048,-0.005250132,-0.003576931,-0.019225746,6.760624e-07,1.18548e-06,-4.86E-05,-7.25E-05
-27.273889,28.49,42.031,118.8,68,0.11823811,0.002828442,0.00176039,0.033847768,0.008828111,0.070973374,7.484912e-06,1.1860844e-05,0.00581339,0.000651042,0.11803149,0.001983358,0.001503464,0.04299261,0.007078008,0.0644741,8.689542e-06,1.35366345e-05,0.005404184,0.000671138,-0.037375286,-0.000697833,-0.000212472,-0.012647864,-0.003215619,-0.020601518,5.546326e-07,8.0871905e-07,-4.34E-05,-9.20E-05
-27.4275,28.525833,40.345,115.6,14,0.08649829,0.003331375,0.001844134,0.025019545,0.006540738,0.049762554,4.867721e-06,7.3760184e-06,0.005844943,0.000595463,0.08636926,0.002694621,0.001668342,0.03084315,0.0055269,0.045636304,5.3471867e-06,7.543563e-06,0.005450874,0.000616277,-0.038581014,-0.000639298,-0.000301059,-0.012640268,-0.003795932,-0.02120436,3.2807202e-07,5.028928e-07,-2.70E-05,-8.87E-05
-28.69485,28.23487,144.753,308.1,19,0.068265736,0.003743018,0.001873974,0.018820994,0.005466124,0.0383616,2.9901948e-06,4.3314158e-06,0.00586901,0.000549868,0.0844689,0.003346874,0.001753692,0.02371281,0.007066194,0.048589222,3.4562618e-06,4.274759e-06,0.005490885,0.00058745,-0.038972713,-0.00030759,-0.000131549,-0.01295311,-0.003768146,-0.021812338,7.276867e-09,1.7424827e-07,5.834503e-05,-6.74E-05
-29.615556,27.065278,90.555,177.2,23,0.07968646,0.007519488,0.002443057,0.029853247,0.005127402,0.034743316,5.2393416e-06,9.814419e-06,0.006009091,0.000552243,0.045582857,0.005160354,0.002769923,0.014193937,0.002825894,0.020632505,5.478712e-06,8.29914e-06,0.005375146,0.000536961,-0.041439295,0.00028319,-0.000150822,-0.005632106,-0.005256221,-0.030683324,2.1794676e-08,9.566029e-07,0.000110235,-7.91E-05
-28.883333,27.89,92.174,170.2,10,0.073794186,0.005230819,0.001990195,0.024450473,0.0052945,0.036828138,2.7645783e-06,4.6590103e-06,0.005931452,0.000542848,0.035289403,0.00342783,0.001864573,0.008371417,0.002762085,0.018863693,2.748569e-06,2.967975e-06,0.005307739,0.000525285,-0.027196795,0.000733318,0.000229765,-0.001839567,-0.004829522,-0.021490853,1.12279395e-07,6.212872e-07,0.000108707,-7.22E-05
-30.77586667,29.03221667,74.444,176.7,10,0.118631646,0.006724182,0.004082378,0.033796217,0.009881984,0.0641469,3.1214831e-06,5.0016406e-06,0.006032753,0.000617284,0.13150355,0.005407113,0.005314399,0.03961924,0.008482792,0.072679795,3.4280338e-06,4.541812e-06,0.005660127,0.000644184,-0.044362932,6.012339e-05,-0.001297606,-0.009488825,-0.004469439,-0.029167145,-4.98E-08,6.47266e-07,8.625118e-05,-7.15E-05
-31.396,29.2651,50.823,133.9,19,0.15077442,0.009046205,0.008605268,0.043826185,0.012239445,0.07705725,3.4550867e-06,5.744665e-06,0.006136351,0.000682438,0.10077523,0.009080927,0.010620593,0.030455709,0.005093052,0.045524932,2.8355948e-06,4.3058435e-06,0.005651407,0.000598654,-0.03577383,-0.000714612,-0.00477981,0.000893079,-0.004502727,-0.026669815,1.6377021e-07,1.1145171e-06,-1.26E-05,-8.45E-05
-34.039722,22.133333,28.632,289.5,12,0.07511707,0.009342223,0.02648345,0.009357553,0.003458317,0.026475586,1.6090653e-06,7.6198944e-07,0.006429623,0.000563062,0.055165555,0.009177264,0.02106188,0.006706998,0.002047391,0.016171955,1.6430336e-06,7.869631e-07,0.005810036,0.000534521,-0.052864924,-0.002838218,0.008858442,-0.007175664,-0.006859215,-0.04485023,-1.13E-07,-4.31E-08,0.000239601,-6.91E-05
-28.058889,30.373611,67.822,241.7,10,0.14564423,0.003053904,0.004592512,0.046224456,0.012574319,0.07919907,5.3595095e-06,8.257357e-06,0.005898362,0.000681908,0.1169543,0.004846348,0.005587011,0.04192424,0.005669734,0.058926903,3.1111026e-06,4.4637354e-06,0.005457872,0.000608267,-0.01577206,-0.001660201,-0.000566576,-0.004785698,-0.000171114,-0.0085885,2.6057387e-07,5.671118e-07,-7.06E-06,-3.20E-05
-33.897778,20.012778,77.018,1065,29,0.081476346,0.005190299,0.03196821,0.009169411,0.004032848,0.03111557,1.6401809e-06,7.5950834e-07,0.006451381,0.000565135,0.04049993,0.002682005,0.010023833,0.009773476,0.00216606,0.015854597,1.14248e-06,6.5894795e-07,0.005853644,0.000533296,0.00450632,0.000962421,0.001029097,-7.54E-05,0.000293728,0.002296448,-1.23E-08,3.1222612e-08,-0.000101031,-8.41E-06
-29.140556,31.391944,48.24,156.7,10,0.30427074,0.005047392,0.030595025,0.06283116,0.030485222,0.17531204,3.8469834e-06,5.560397e-06,0.006028795,0.000969287,0.16854921,0.005832034,0.013224888,0.05143632,0.008275611,0.08978009,3.0598162e-06,4.461247e-06,0.00556247,0.000715541,0.007565081,-0.000810855,0.005822158,-0.005035557,0.001450807,0.006138578,1.7792718e-07,-4.62E-07,-0.000168145,-9.33E-06
-27.671111,27.236944,185,377,20,0.117926046,0.004519574,0.001388488,0.016091382,0.01607416,0.079852454,3.1516956e-06,3.336635e-06,0.005860153,0.000800036,0.09398238,0.003923609,0.001574394,0.03179017,0.005872511,0.0508217,5.9225576e-06,7.882593e-06,0.005477808,0.000657653,-0.009043127,-0.000432276,-0.000201335,-0.012259528,0.002151134,0.001698904,-6.55E-07,-2.18E-06,-9.64E-05,-3.99E-05
-30.160091,27.40124,83.109,234.5,13,0.098011896,0.005407415,0.001906102,0.012286728,0.012096887,0.06631475,3.5130997e-06,4.6559626e-06,0.005935455,0.000636944,0.08443944,0.004800889,0.001956266,0.031194594,0.004995582,0.041492037,4.020978e-06,6.166344e-06,0.005583792,0.000550316,-0.002520308,-0.000741781,0.000224195,-0.012983944,0.002099338,0.008881841,2.0366542e-08,-8.83E-07,-6.10E-05,-5.49E-05
-30.336111,27.359444,75.115,228.5,10,0.104229435,0.006510444,0.002610595,0.014117671,0.012163991,0.06882658,4.510097e-06,6.4036476e-06,0.005982735,0.000617101,0.08901091,0.004938229,0.002278574,0.038994405,0.004582604,0.038217,5.176639e-06,8.257072e-06,0.005626878,0.000545638,-0.004567556,-0.000919005,0.000185979,-0.014015712,0.00161468,0.008566462,3.931291e-09,-8.94E-07,-5.12E-05,-6.33E-05
-34.005833,22.351111,34.953,631,10,0.058366016,0.001448319,0.017306546,0.007651574,0.00440423,0.027555324,1.6626072e-06,5.483063e-07,0.006341409,0.000612306,0.07511707,0.009342223,0.02648345,0.009357553,0.003458317,0.026475586,1.6090653e-06,7.6198944e-07,0.006429623,0.000563062,-0.047698162,-0.004588217,5.3733587e-05,-0.006142369,-0.00569927,-0.031322025,-1.35E-07,-1.82E-07,9.808224e-06,-8.28E-05
-30.830556,26.921389,97.772,212.2,10,0.053822428,0.005198209,0.002328455,0.020372938,0.003786928,0.022135936,4.9038636e-06,8.239472e-06,0.006191674,0.000605559,0.08994736,0.005719508,0.002233107,0.03839917,0.004828832,0.03876663,6.6190178e-06,1.1435134e-05,0.005642668,0.000564585,-0.02103611,-0.001648533,0.000473873,-0.004977422,-0.002369479,-0.012514584,4.8295533e-08,-6.68E-08,-6.62E-05,-0.000103316
