Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,sw_layer1,sw_layer2,sw_layer3,sw_layer4,sw_total,sw_surface_ratio
-24.69514,27.40906,194.805,784.64,129,0.11257172,0.14869338,0.15638384,0.15569305,0.57334197,0.1963427
-22.769722,30.886944,56.43,170.51,10,0.11962128,0.15016586,0.17314562,0.17704773,0.61998045,0.1929433
-28.735556,29.820556,30.953,91.59,11,0.16918182,0.17647201,0.20228228,0.15865326,0.70658934,0.2394341
-27.169444,29.233889,224.193,385.71,25,0.29021454,0.28264266,0.28735766,0.2921753,1.1523901,0.25183684
-26.861111,28.884722,205.349,692.68,195,0.22540283,0.2693599,0.277325,0.27200317,1.0440909,0.2158841
-27.00222,28.76528,185.34,435.81,21,0.25824738,0.2739604,0.2791637,0.2785492,1.0899206,0.23694125
-34.092222,21.295278,42.4,676,10,0.24208069,0.20951492,0.15418658,0.15386963,0.7596518,0.3186728
-33.13083,18.86278,24.349,332.67,22,0.3817749,0.38644058,0.37066302,0.23714447,1.3760229,0.27744788
-32.94583,18.33667,49.865,1185,29,0.24436188,0.23238784,0.14081225,0.08899689,0.7065588,0.3458474
-29.161667,23.696389,104.555,219.89,10,0.070839286,0.14093277,0.16646379,0.1601944,0.5384302,0.13156608
-29.641944,30.6875,68.533,451,33,0.30281866,0.26491806,0.2871303,0.27326202,1.128129,0.26842532
-25.20639,27.558,150.614,583.75,20,0.124542594,0.14452621,0.15097612,0.15194702,0.5719919,0.2177345
-26.905,32.324722,98.914,311.32,10,0.101341605,0.11690017,0.13073534,0.13240051,0.48137763,0.21052368
-27.602222,29.942778,74.43,183.47,61,0.12530553,0.14391586,0.177679,0.176445,0.6233454,0.2010207
-33.7075,18.97444444,23.388,151.8,12,0.37586248,0.38267776,0.39842027,0.4151001,1.5720606,0.23908891
-23.658056,31.05,120.63,461.76,10,0.1507707,0.14964557,0.15716356,0.18038177,0.6379616,0.23633154
-27.363611,31.783333,240.285,528.64,10,0.25782636,0.25857806,0.24154466,0.23646545,0.9944145,0.25927427
-26.970278,27.211111,147.97,636.14,160,0.19450238,0.16783404,0.15197557,0.15444946,0.6687615,0.29083925
-33.31388889,19.07472222,20.066,173.85,12,0.27335218,0.2823894,0.33959,0.29369354,1.1890252,0.22989586
-27.01011111,26.69808333,127.05,708.92,10,0.15557556,0.16918606,0.15265153,0.15155792,0.6289711,0.2473489
-26.648056,27.089444,255.629,658.19,12,0.18430023,0.1650204,0.15144609,0.15503693,0.6558037,0.28102913
-26.880278,26.965,288.439,843.35,123,0.18478088,0.16959804,0.15213273,0.15312195,0.65963364,0.2801261
-26.98472222,26.63227778,333.066,1304.83,160,0.15557556,0.16918606,0.15265153,0.15155792,0.6289711,0.2473489
-27.902778,24.615556,193.2325,1122,20.5,0.11900025,0.14274257,0.15014146,0.15072632,0.5626106,0.21151401
-29.744167,29.905833,34.8,97.1,5,0.43104857,0.43480223,0.43435475,0.35311127,1.6533169,0.2607173
-30.568333,29.422778,51.487,140.84,10,0.35125273,0.35073394,0.34869954,0.29057312,1.3412594,0.2618826
-31.031389,28.883333,52.851,122.19,10,0.33417815,0.33500212,0.33974263,0.26220703,1.27113,0.2628983
-30.77586667,29.03221667,113.59,240.72,10,0.3775894,0.3843338,0.3914928,0.30591583,1.4593319,0.2587411
-29.803611,30.516111,91.1,336,11,0.43408507,0.4264099,0.3987789,0.2931366,1.5524105,0.27961987
-26.73806,27.59194,130.382,674,173,0.24263124,0.2094111,0.15599933,0.16857147,0.7766131,0.3124219
-26.45,28.085833,125.514,662,88,0.2449811,0.22482248,0.16159931,0.17388153,0.8052844,0.30421647
-27.3,28.586944,87.576,283.5,10,0.3833478,0.38493294,0.29049793,0.28720093,1.3459796,0.28480932
-26.98472222,26.63227778,227,1199,160,0.23307924,0.21406503,0.1549541,0.1516571,0.75375545,0.30922353
-33.38056,19.30167,40.562,308.4,18,0.27673465,0.2545771,0.1647121,0.23626709,0.9322909,0.29683262
-32.502778,19.535833,18.162,129.1,10,0.075745866,0.1564631,0.13891712,0.08261871,0.4537448,0.16693458
-27.01011111,26.69808333,153.328,712,132,0.15829773,0.2028651,0.16435808,0.15164948,0.6771704,0.23376317
-31.860278,18.6875,53.978,340,11,0.13467713,0.14276072,0.109685846,0.10617828,0.493302,0.27301097
-24.679167,30.8025,73.413,167.1,11,0.22819062,0.25855967,0.28159136,0.26112366,1.0294653,0.22165915
-33.980556,21.653333,122.192,1265.48,33,0.20896454,0.1872935,0.15593523,0.1563034,0.7084967,0.29494032
-25.127778,27.628889,202.853,686,166,0.14159699,0.17277476,0.15299791,0.15244293,0.6198126,0.22845091
-24.39619444,27.08983333,199.897,775,29,0.122477725,0.17733714,0.15601915,0.1508789,0.60671294,0.20187062
-24.69514,27.40906,204.648,812,128,0.12752838,0.19047496,0.16036028,0.15596771,0.63433135,0.20104347
-27.169444,29.233889,215.485,477,17,0.343898,0.3497691,0.29528612,0.29263306,1.2815862,0.26833758
-26.861111,28.884722,58.723,391,195,0.29703063,0.3299174,0.28567308,0.2722168,1.1848378,0.25069287
-26.98472222,26.63227778,167.184,1059,160,0.15829773,0.2028651,0.16435808,0.15164948,0.6771704,0.23376317
-27.398611,26.614722,242.712,1038,184,0.13614197,0.1946635,0.1582622,0.15104675,0.6401144,0.21268347
-27.671111,27.236944,173.826,455,41,0.25828856,0.31650493,0.28216356,0.27375793,1.1307149,0.22842924
-32.595833,19.009444,16.418,87,10,0.22454377,0.22771403,0.16871446,0.19450378,0.81547606,0.27535263
-29.641944,30.6875,72.647,336.5,79.5,0.33688354,0.32475233,0.32449296,0.27383423,1.259963,0.26737553
-25.20639,27.558,179.214,782,15,0.116752625,0.15185499,0.15224414,0.1521225,0.57297426,0.20376556
-27.00222,28.76528,114.932,363,10,0.23793793,0.2926631,0.283752,0.2787323,1.0930853,0.21767534
-27.02314,28.59389,42.607,273,82,0.19078064,0.25794172,0.25423387,0.24607849,0.9490347,0.20102578
-26.970278,27.211111,150.645,669,195,0.14437103,0.1616664,0.15695147,0.1547699,0.6177588,0.23370092
-26.880278,26.965,258.073,796,123,0.14299774,0.16124678,0.15846209,0.1534195,0.6161261,0.2320913
-27.273889,28.49,46.358,169.1,10,0.25469208,0.29550123,0.29327348,0.28609467,1.1295614,0.22547854
-27.4275,28.525833,42.409,113.15,11.5,0.26766205,0.2994609,0.30016282,0.29035187,1.1576376,0.23121384
-33.13083,18.86278,20.074,194.1,62,0.3829956,0.37726545,0.27813676,0.22119904,1.2595968,0.30406183
-33.7075,18.97444444,19.08,118.8,30,0.39551544,0.40008497,0.3675075,0.304451,1.4675589,0.2695055
-32.94583,18.33667,42.379,958,42,0.2496872,0.2339778,0.11328082,0.08892059,0.6858664,0.36404586
-24.058889,31.237222,154.997,515,183,0.118392944,0.1502925,0.17582354,0.17694855,0.6214576,0.19050817
-27.602222,29.942778,56.81,187.5,53,0.121147156,0.16130935,0.20467028,0.17902374,0.66615057,0.18186125
-27.3,28.586944,117.96,273,10,0.24822998,0.28408155,0.2921184,0.28692627,1.1113563,0.22335751
-27.902778,24.615556,246.345,1250.27,13,0.11617279,0.14646254,0.15075335,0.15088654,0.56427526,0.20587927
-28.69485,28.23487,225.109,433,10,0.12252045,0.16220199,0.18233141,0.20046997,0.66752386,0.1835444
-33.31388889,19.07472222,32.789,200.9,10,0.3562317,0.35369214,0.32390246,0.22356415,1.2573905,0.2833101
-27.573056,24.746389,214.8,861.77,83,0.11380768,0.14600784,0.1513637,0.15149689,0.5626761,0.20226109
-27.573056,24.746389,182.276,903,82,0.1388078,0.14530444,0.15083116,0.1513977,0.58634114,0.23673517
-28.760833,17.730278,113.79575,257.825,13.25,0.005726624,0.07944149,0.09724687,0.089668274,0.27208325,0.021047246
-29.161667,23.696389,111.185,233.6,10,0.07425385,0.13625759,0.16289781,0.16001129,0.53342056,0.13920294
-25.99136,27.84208,112.045,427.27,73,0.19289856,0.17499965,0.1525371,0.16094208,0.6813774,0.2831005
-26.861111,28.884722,92.794,429,98,0.3287018,0.338345,0.2859447,0.27161407,1.2246056,0.2684142
-30.86013889,29.07125,102.49,230.2,10,0.2638443,0.26435512,0.1987407,0.23422241,0.96116257,0.2745051
-27.01011111,26.69808333,133.038,678,133,0.27810213,0.24865244,0.15780747,0.15154266,0.8361047,0.332616
-25.73411,27.21422,18.496,50.64,13,0.29978487,0.24805735,0.16291153,0.15414429,0.864898,0.34661257
-22.769722,30.886944,56.515,133.1,10,0.22668003,0.2242689,0.17113602,0.17127228,0.79335725,0.28572214
-27.00222,28.76528,127.407,389,23,0.43668672,0.43994424,0.3555919,0.27809143,1.5103142,0.28913614
-26.648056,27.089444,267.706,721,10,0.31905672,0.28331277,0.16057694,0.15490723,0.91785365,0.34761137
-26.970278,27.211111,146.912,656,195,0.3153946,0.27523324,0.16175187,0.15422058,0.9066003,0.34788677
-26.880278,26.965,279.344,862,123,0.30530855,0.2620344,0.15856278,0.15306091,0.8789666,0.34734902
-26.98472222,26.63227778,142.661,1164,160,0.27810213,0.24865244,0.15780747,0.15154266,0.8361047,0.332616
-33.08883333,19.21878333,11.015,69.2,10,0.14510654,0.17039011,0.23029435,0.23027039,0.7760614,0.18697792
-25.45963889,28.26430556,191.688,707,168,0.30186006,0.26120278,0.17598069,0.1719513,0.9109948,0.33135176
-28.1175,26.719444,170.248,1243,93,0.17568652,0.18921395,0.13886525,0.1386261,0.6423918,0.2734877
-26.73806,27.59194,121.351,584.03,10,0.24247284,0.20017548,0.18220325,0.17056274,0.7954143,0.30483803
-28.735556,29.820556,36.515,86.36,12,0.3031006,0.30778503,0.27116045,0.15662384,1.03867,0.29181582
-26.45,28.085833,88.96,581.32,108,0.22041321,0.19868469,0.1818355,0.17538452,0.77631795,0.28392094
-25.127778,27.628889,179.333,590.82,166,0.14335175,0.15101169,0.15290026,0.15258026,0.599844,0.23898132
-24.69514,27.40906,191.267,811.19,88,0.12549897,0.15623783,0.16286425,0.15626526,0.6008663,0.20886302
-27.273889,28.49,51.84,137.05,10,0.33168334,0.2940476,0.28560597,0.28649902,1.1978359,0.27690193
-27.4275,28.525833,49.829,119.84,18,0.3470108,0.30031896,0.29034382,0.2909088,1.2285824,0.2824479
-27.3,28.586944,52.572,132.72,10,0.3331024,0.29377294,0.28739887,0.28743744,1.2017117,0.27718973
-27.398611,26.614722,162.679,522.91,184,0.13978119,0.15108036,0.15164904,0.15106964,0.59358025,0.23548788
-30.160091,27.40124,50.488,145.3,10,0.19543763,0.1700928,0.17099719,0.22685242,0.76338005,0.2560158
-30.336111,27.359444,63.538,174.6,10,0.17723389,0.17431186,0.18041949,0.2483139,0.78027916,0.22714135
-33.08883333,19.21878333,7.585,57.71,10,0.1378357,0.15052341,0.15671496,0.19260406,0.63767815,0.21615212
-27.4,26.624722,169.436,592.63,64,0.15877838,0.17467044,0.17515521,0.15608215,0.6646862,0.23887685
-29.161667,23.696389,102.912,241.2,10,0.15208559,0.24636789,0.17229572,0.16027832,0.7310275,0.2080433
-27.01011111,26.69808333,151.969,679.21,158,0.23307924,0.21406503,0.1549541,0.1516571,0.75375545,0.30922353
-29.641944,30.6875,85.869,276.45,72,0.4055646,0.4088282,0.34287372,0.2733612,1.4306277,0.283487
-28.1175,26.719444,199.658,1218,20,0.21438897,0.2421082,0.18409069,0.13749695,0.7780848,0.27553383
-25.20639,27.558,155.751,643.21,29,0.16713075,0.17761178,0.15216938,0.15220642,0.6491183,0.25747308
-27.363611,31.783333,118.269,200.38,10,0.26074344,0.272407,0.29904285,0.23819733,1.0703906,0.24359632
-26.648056,27.089444,278.268,708.95,19,0.23623781,0.20255227,0.15306965,0.1559372,0.7477969,0.3159113
-26.970278,27.211111,121.51,574.1,99,0.24743776,0.20864053,0.15352741,0.15487671,0.7644824,0.32366663
-26.880278,26.965,244.134,810.26,123,0.25167972,0.21393533,0.15393177,0.15348053,0.7730273,0.32557634
-26.98472222,26.63227778,100.947,880.32,160,0.23307924,0.21406503,0.1549541,0.1516571,0.75375545,0.30922353
-31.000833,26.353056,207.713,619.75,115,0.21667604,0.2396998,0.14587513,0.14860535,0.7508563,0.28857154
-30.679722,26.7125,63.357,170.7,14,0.23381166,0.25565284,0.15226093,0.1745758,0.8163012,0.2864278
-28.1175,26.719444,146.339,1217,20,0.09727023,0.13880016,0.16080423,0.13761139,0.534486,0.18198802
-34.039722,22.133333,13.266,195.69,10,,,,,,
-28.760833,17.730278,158.678,449.02,15,0.006152345,0.08651683,0.09739489,0.089660645,0.27972472,0.021994205
-26.905,32.324722,136.737,544.72,10,0.1330368,0.13122508,0.16493791,0.13529205,0.56449187,0.2356749
-28.116667,26.725278,223,1455,10,0.12727661,0.18707225,0.14143175,0.1352539,0.59103453,0.21534511
-34.250556,20.9925,29.753,698.75,13,0.14075775,0.11347148,0.10043139,0.09877014,0.45343077,0.31042764
-34.092222,21.295278,14.881,205.08,10,0.19389649,0.17059276,0.15325731,0.15396881,0.6717154,0.28865826
-23.658056,31.05,65.591,200.64,11,0.116737366,0.1540904,0.18505816,0.18694305,0.642829,0.18159913
-23.281,30.54305556,144.354,332.9,14,0.121528625,0.16045332,0.20313983,0.1868515,0.6719733,0.18085308
-27.02314,28.59389,54.447,194.22,26,0.18444061,0.24421798,0.25163683,0.24597931,0.9262748,0.19912063
-25.99136,27.84208,81.37,386.64,27,0.13972509,0.14947769,0.15308183,0.16169739,0.603982,0.23133944
-27.935,26.126667,124.015,550.28,10,0.10912359,0.14550278,0.15204424,0.15127563,0.5579462,0.19558048
-28.141944,26.417778,238.895,587.15,20,0.10944402,0.14621231,0.15206712,0.15144348,0.5591669,0.19572657
-28.1175,26.719444,161.611,1310.83,10,0.0965122,0.13479874,0.1396541,0.13761902,0.508584,0.1897661
-28.116667,26.725278,196.369,1261.76,10,0.09762609,0.13323471,0.13738817,0.13511658,0.5033655,0.19394633
-25.73411,27.21422,11.924,38.85,10,0.19428113,0.17258716,0.15105242,0.15445709,0.6723778,0.28894594
-25.45963889,28.26430556,196.508,604.35,168,0.21937421,0.20978808,0.17127794,0.17214966,0.7725899,0.28394613
-27.01011111,26.69808333,126.856,569.72,129,0.15557556,0.16918606,0.15265153,0.15155792,0.6289711,0.2473489
-25.81048333,27.90955222,64.662,337.15,191,0.18562011,0.17228359,0.15258287,0.1553421,0.6658287,0.27878016
-24.183889,30.823889,115.184,307.27,14,0.17644195,0.17132992,0.15504716,0.16446686,0.6672859,0.2644169
-24.058889,31.237222,141.176,379,28,0.18695526,0.16926235,0.15496324,0.17103577,0.68221664,0.2740405
-26.03611,30.99778,54.2,125.22,10,0.38851625,0.36808437,0.30182147,0.300354,1.3587761,0.28593084
-27.5275,30.858056,16.603,66.48,20,0.31995088,0.29700893,0.1912105,0.2315979,1.0397682,0.30771336
-28.75,30.442778,89.055,210.56,10,0.19031982,0.19250149,0.1413524,0.13443756,0.6586113,0.28897095
-28.116667,26.725278,161.151,1448,10,0.1535249,0.18525279,0.13732105,0.13612366,0.61222243,0.25076613
-28.116667,26.725278,170.199,1448,20,0.15863484,0.15481451,0.1352001,0.13628387,0.58493334,0.2712011
-28.116667,26.725278,171.236,1448,75,0.13271762,0.16036871,0.13571584,0.13645935,0.56526154,0.23478934
-28.116667,26.725278,149.922,1448,10,0.15272982,0.16304627,0.13989125,0.13703918,0.59270656,0.25768158
-28.404444,30.013056,36.717,128.42,11,0.2228363,0.21458858,0.1531627,0.15471649,0.7453041,0.29898667
-28.116667,26.725278,167.689,1344,16,0.11419678,0.13550979,0.13866076,0.13516998,0.5235373,0.21812497
-29.161667,30.629722,37.512,92.77,10,0.3133896,0.31334347,0.24484514,0.21372223,1.0853004,0.28875813
-26.648056,27.089444,256.184,700.56,12,0.18430023,0.1650204,0.15144609,0.15503693,0.6558037,0.28102913
-26.970278,27.211111,115.197,555.59,99,0.18941955,0.1682629,0.1518886,0.15431976,0.66389084,0.28531688
-26.880278,26.965,248.888,749.2,123,0.18478088,0.16959804,0.15213273,0.15312195,0.65963364,0.2801261
-27.38972222,26.46388889,113.612,616.99,10,0.15234832,0.1610226,0.15158342,0.15102386,0.61597824,0.24732704
-26.98472222,26.63227778,75.883,368.66,160,0.15557556,0.16918606,0.15265153,0.15155792,0.6289711,0.2473489
-28.141944,26.417778,251.672,532.81,42,0.16682892,0.1814999,0.15152238,0.15133667,0.6511879,0.25619128
-28.1175,26.719444,230.101,1323.58,10,0.15240173,0.16754574,0.13796495,0.13748169,0.59539413,0.25596738
-27.671111,27.236944,169.448,343.23,74,0.25408632,0.28699917,0.2789638,0.27373505,1.0937843,0.2323
-28.768056,20.720556,120.884,288.59,10,0.084912114,0.13754696,0.15394853,0.109046936,0.48545456,0.17491223
-27.356667,27.286389,40.511,112.88,119,0.24464111,0.26692623,0.25777698,0.258049,1.0273933,0.23811804
-24.679167,30.8025,38.993,110.56,10,0.33396456,0.31743905,0.23159134,0.2410202,1.1240151,0.29711726
-27.937778,31.209444,24.711,169.17,10,0.36083528,0.34119698,0.23420823,0.23309326,1.1693337,0.3085817
-29.744167,29.905833,17.5,43.8,5,0.444957,0.44363686,0.3668605,0.3497467,1.605201,0.27719688
-26.98472222,26.63227778,79,469,160,0.27810213,0.24865244,0.15780747,0.15154266,0.8361047,0.332616
-27.398611,26.614722,342.102,837.94,144,0.27169344,0.25768563,0.16018021,0.15100098,0.84056026,0.3232286
-28.116667,26.725278,161.532,1354,20,0.27618715,0.27062836,0.16990003,0.13480377,0.85151935,0.32434592
-28.116667,26.725278,170.114,1264,20,0.27618715,0.27062836,0.16990003,0.13480377,0.85151935,0.32434592
-28.116667,26.725278,149.076,1465,20,0.098474115,0.13428357,0.1450663,0.13488007,0.5127041,0.19206776
-28.116667,26.725278,124.315,1470.5,20,0.10987091,0.1330095,0.1409281,0.13482666,0.51863515,0.21184583
-28.116667,26.725278,117.234,716,20,0.10432434,0.14537485,0.13791795,0.13446808,0.5220852,0.19982205
-28.116667,26.725278,136.588,1082,20,0.11248779,0.13434744,0.13510585,0.13437653,0.5163176,0.21786506
-28.116667,26.725278,155.153,1428,20,0.1368103,0.1369428,0.13588555,0.13440704,0.5440457,0.25146794
-28.116667,26.725278,177.053,1428,20,0.10857849,0.13319553,0.13406384,0.13424683,0.5100847,0.21286322
-28.116667,26.725278,178.016,1428,20,0.10777588,0.14302647,0.13654624,0.13442993,0.5217785,0.20655444
-28.116667,26.725278,190.219,1428,20,0.22385101,0.18339841,0.13578156,0.13452148,0.67755246,0.3303813
-28.116667,26.725278,190.554,1428,20,0.11248779,0.13434744,0.13510585,0.13437653,0.5163176,0.21786506
-29.161667,23.696389,107.12,237,20,0.09510206,0.16481623,0.16265517,0.15977478,0.5823482,0.1633076
-29.140556,31.391944,56.43,166.6,20,0.10925458,0.09517512,0.104587846,0.11366272,0.42268026,0.25847983
-28.747778,31.745833,92.555,369,20,0.16574262,0.15708765,0.1467784,0.1490326,0.61864126,0.26791352
-25.99136,27.84208,108.895,396.73,10,0.13908693,0.15945293,0.20622201,0.16442871,0.6691906,0.20784321
-26.45,28.085833,114.523,585.94,170,0.1397812,0.15753795,0.19922586,0.17189026,0.6684353,0.20911673
-27.935,26.126667,165.592,1080.39,10,0.11072085,0.15144207,0.1783442,0.15216064,0.59266776,0.18681742
-28.141944,26.417778,250.224,617.56,77,0.11125491,0.15122081,0.17381997,0.15183258,0.58812827,0.18916744
-28.1175,26.719444,189.53,1211.55,10,0.09727023,0.13880016,0.16080423,0.13761139,0.534486,0.18198802
-28.116667,26.725278,177.6965,1441.385,10,0.098323084,0.1364503,0.15505166,0.13492584,0.5247509,0.18737061
-27.169444,29.233889,83.929,226.2,10,0.2559204,0.28138286,0.3207209,0.2952652,1.1532893,0.22190459
-26.861111,28.884722,130.367,494.62,87,0.19600677,0.27138835,0.31871438,0.27761078,1.0637202,0.18426518
-27.273889,28.49,43.423,99.95,10,0.2436676,0.27746135,0.28979897,0.2848282,1.095756,0.22237375
-25.45963889,28.26430556,197.773,619.57,168,0.13757324,0.17257243,0.21176553,0.17544556,0.69735676,0.19727784
-29.161667,23.696389,99.406,241.1,10,0.12633362,0.17531902,0.15965371,0.15938568,0.620692,0.2035364
-27.01011111,26.69808333,96.609,348.19,10,0.1530365,0.14956218,0.16288094,0.15181732,0.61729693,0.24791351
-25.81048333,27.90955222,123.373,737.57,191,0.15785828,0.15378124,0.17662148,0.158432,0.646693,0.24410042
-29.140556,31.391944,59.577,132.07,10,0.1118454,0.09749919,0.09797768,0.108802795,0.41612506,0.26877767
-28.801278,31.955389,113.433,461.73,34,0.06981506,0.085749924,0.12443642,0.11413574,0.39413714,0.17713347
-28.75,30.442778,65.305,168.49,27,0.13581696,0.1339677,0.14383797,0.13400269,0.5476253,0.2480103
-28.404444,30.013056,44.491,109.9,11,0.12840119,0.13782817,0.17250161,0.15145111,0.59018207,0.21756163
-29.744167,29.905833,27.9,61.4,5,0.24126282,0.27118236,0.31710154,0.34770203,1.1772487,0.20493768
-29.161667,30.629722,72.551,178.84,21,0.1850647,0.18892223,0.21361642,0.20697784,0.7945812,0.23290819
-27.00222,28.76528,79.892,217.82,10,0.2725586,0.27631694,0.3021937,0.28066254,1.1317317,0.24083301
-27.02314,28.59389,76.742,232.69,24,0.23055115,0.24195415,0.26376444,0.2467575,0.9830272,0.23453157
-26.648056,27.089444,251.157,707.28,14,0.17072907,0.15355235,0.16768746,0.15538025,0.6473491,0.2637353
-26.970278,27.211111,82.508,286.12,131,0.1766037,0.1540559,0.1628199,0.15427399,0.6477535,0.27263987
-26.880278,26.965,269.146,859.24,112,0.17571107,0.15407878,0.16516213,0.15343475,0.6483867,0.2709969
-27.273889,28.49,63.111,127.98,37,0.2937607,0.27982646,0.28700358,0.28473663,1.1453273,0.25648603
-27.4275,28.525833,58.263,122.23,32,0.3034958,0.2813905,0.2889033,0.2884369,1.1622264,0.2611329
-27.3,28.586944,44.895,128.7,19,0.2962021,0.28117687,0.29002482,0.28582764,1.1532314,0.25684512
-26.98472222,26.63227778,100.943,820.54,160,0.1530365,0.14956218,0.16288094,0.15181732,0.61729693,0.24791351
